TARGET_CLM_FLAG,TARGET_CLM_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,NPOLICY,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
0,,0,30,1,12,28162,No,137585,Yes,M,e_No_High School,Clerical,6,Private,12680,3,1,Minivan,yes,49131,1,Yes,0,7,Highly Urban/ Urban
0,,0,48,0,16,140390,No,0,No,M,b_Masters,Lawyer,18,Private,32140,1,1,Minivan,yes,0,0,No,0,21,Highly Urban/ Urban
0,,0,41,1,13,7029,No,112990,Yes,F,c_Bachelors,Home Maker,48,Private,12880,4,1,Pickup,no,6444,1,No,0,12,Highly Urban/ Urban
1,8000,0,46,0,7,82149,No,0,No,M,c_Bachelors,Blue Collar,19,Commercial,19980,7,1,Van,yes,8054,2,No,0,10,Highly Urban/ Urban
0,,0,56,0,15,160200,No,403584,Yes,M,b_Masters,Professional,38,Private,11420,1,2,Minivan,yes,0,0,No,1,11,Highly Rural/ Rural
0,,0,42,0,13,55399,No,186120,Yes,F,d_High School,Professional,41,Private,11240,6,1,SUV,no,0,0,No,2,6,Highly Urban/ Urban
0,,0,45,0,,0,No,0,No,M,c_Bachelors,Student,22,Commercial,14510,1,1,Minivan,no,0,0,No,3,8,Highly Rural/ Rural
1,5479,0,47,0,15,34132,No,147155,Yes,F,d_High School,Blue Collar,53,Commercial,9610,4,1,Minivan,no,5047,1,No,3,8,Highly Urban/ Urban
1,1743,0,35,2,15,39322,No,,Yes,M,d_High School,Clerical,41,Private,6090,6,1,Pickup,yes,2312,3,No,1,7,Highly Urban/ Urban
0,,3,43,4,18,,Yes,0,No,F,d_High School,Student,51,Commercial,7620,6,1,SUV,no,0,0,Yes,0,4,Highly Rural/ Rural
0,,0,53,0,12,34565,No,0,No,F,d_High School,Blue Collar,49,Commercial,31900,10,2,Pickup,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,56,0,13,63891,No,217027,Yes,M,b_Masters,Manager,21,Private,13880,1,2,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
0,,0,38,2,10,23536,No,98782,Yes,F,d_High School,Home Maker,84,Private,10430,10,1,SUV,no,0,0,No,0,1,Highly Rural/ Rural
1,5324,0,47,0,15,57446,No,205310,Yes,M,d_High School,Professional,30,Commercial,25090,4,3,Panel Truck,no,0,0,No,1,7,Highly Urban/ Urban
0,,0,53,0,6,59144,No,205862,Yes,M,a_PhD,Manager,24,Private,14870,3,1,Minivan,no,0,0,Yes,0,13,Highly Urban/ Urban
0,,0,38,3,8,83458,Yes,232182,No,F,c_Bachelors,Manager,23,Private,28260,6,1,Sports Car,no,9298,2,No,3,9,Highly Urban/ Urban
1,3295,0,58,0,12,61265,No,208445,Yes,F,b_Masters,Lawyer,49,Private,3230,10,3,SUV,no,0,0,No,2,9,Highly Urban/ Urban
0,,0,32,3,9,,Yes,0,No,F,b_Masters,,42,Private,1500,6,2,Sports Car,no,27582,4,No,3,16,Highly Urban/ Urban
1,1630,1,36,3,0,0,No,70259,Yes,F,e_No_High School,Student,31,Private,6410,1,1,Sports Car,no,0,0,No,1,1,Highly Urban/ Urban
1,4019,0,35,0,9,69592,No,0,No,F,b_Masters,Lawyer,32,Private,11960,1,2,SUV,no,0,0,No,1,17,Highly Urban/ Urban
0,,0,49,0,,24289,No,158421,Yes,F,e_No_High School,Blue Collar,36,Private,8830,3,1,SUV,no,0,0,No,0,8,Highly Rural/ Rural
1,5212,0,53,0,11,30319,No,175890,No,F,d_High School,Professional,8,Private,6800,6,2,SUV,no,0,0,No,2,1,Highly Urban/ Urban
0,,0,65,0,16,24274,No,211649,Yes,F,d_High School,Clerical,42,Private,10770,1,1,Sports Car,no,1235,2,No,1,12,Highly Rural/ Rural
0,,0,51,0,,57910,No,229038,Yes,M,b_Masters,Lawyer,13,Private,13610,10,1,Minivan,no,0,0,No,2,13,Highly Urban/ Urban
0,,0,19,2,9,6284,Yes,0,No,M,e_No_High School,Clerical,33,Private,17300,10,2,Van,yes,7026,1,No,5,5,Highly Urban/ Urban
0,,0,46,0,11,89657,No,267839,No,F,c_Bachelors,Professional,39,Private,11070,1,3,SUV,no,0,0,No,1,10,Highly Urban/ Urban
0,,0,54,0,16,63195,No,211882,Yes,F,c_Bachelors,Blue Collar,29,Commercial,11440,7,1,SUV,no,0,0,No,0,2,Highly Urban/ Urban
0,,0,33,1,0,0,No,120175,Yes,F,d_High School,Home Maker,40,Private,9030,1,1,SUV,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,39,0,9,,No,279728,No,F,b_Masters,Lawyer,26,Private,16270,6,1,Minivan,no,3280,1,No,4,17,Highly Urban/ Urban
0,,0,47,0,2,52284,No,229647,No,F,a_PhD,Manager,34,Private,11440,1,1,SUV,no,0,0,No,1,13,Highly Urban/ Urban
0,,0,56,0,15,134166,No,324905,Yes,F,b_Masters,Manager,45,Private,20520,6,3,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
0,,0,50,0,12,92237,No,0,No,M,c_Bachelors,Blue Collar,56,Commercial,15720,13,1,Minivan,yes,0,0,No,3,11,Highly Rural/ Rural
0,,0,45,1,8,47389,Yes,204888,No,F,c_Bachelors,Home Maker,23,Private,26730,20,1,Pickup,no,0,0,No,2,9,Highly Urban/ Urban
0,,0,40,0,9,,No,262533,No,F,c_Bachelors,Manager,42,Private,30630,4,1,Minivan,no,0,0,Yes,0,11,Highly Urban/ Urban
0,,0,30,2,12,61164,No,196346,Yes,F,d_High School,Blue Collar,47,Private,21410,4,2,SUV,no,0,0,Yes,0,10,Highly Rural/ Rural
0,,0,47,0,10,68244,No,206961,Yes,M,d_High School,Blue Collar,19,Commercial,18930,13,2,Van,no,1928,3,No,0,1,Highly Urban/ Urban
0,,0,61,0,15,43251,No,166632,Yes,M,b_Masters,Lawyer,19,Private,13660,1,2,SUV,no,0,0,No,0,19,Highly Urban/ Urban
0,,0,59,0,14,110323,No,327486,Yes,M,c_Bachelors,Professional,10,Commercial,40760,15,2,Panel Truck,yes,5169,2,No,4,13,Highly Urban/ Urban
1,4291,0,63,0,16,141953,No,377925,Yes,M,a_PhD,,35,Commercial,27570,10,3,Pickup,yes,0,0,No,0,9,Highly Urban/ Urban
1,13105,0,41,0,10,66265,No,159276,Yes,M,b_Masters,Lawyer,59,Private,12230,4,1,Minivan,yes,0,0,No,1,9,Highly Urban/ Urban
0,,0,40,0,12,419,No,94291,Yes,F,a_PhD,Home Maker,25,Private,10790,4,1,SUV,no,5304,4,No,0,14,Highly Urban/ Urban
0,,0,50,0,12,49242,No,191938,Yes,F,d_High School,Clerical,40,Commercial,33690,1,2,Panel Truck,no,0,0,No,1,9,Highly Rural/ Rural
0,,0,38,0,12,14560,No,99549,Yes,F,d_High School,Home Maker,12,Private,7180,11,2,Sports Car,no,7918,1,No,0,6,Highly Urban/ Urban
0,,0,54,0,14,100816,No,281563,Yes,F,b_Masters,Lawyer,33,Private,21680,6,1,Minivan,no,0,0,No,1,20,Highly Urban/ Urban
0,,0,35,2,0,0,No,0,Yes,F,e_No_High School,Student,32,Private,4810,1,1,SUV,no,0,0,No,0,6,Highly Urban/ Urban
1,4415,1,43,1,13,65779,No,190317,Yes,F,b_Masters,Professional,29,Private,14850,1,2,SUV,no,35737,3,Yes,4,17,Highly Urban/ Urban
0,,0,54,0,14,38999,No,155493,Yes,M,c_Bachelors,Professional,30,Commercial,26150,7,1,Panel Truck,no,0,0,No,1,9,Highly Urban/ Urban
0,,0,44,0,8,45152,No,177436,Yes,M,d_High School,Clerical,49,Private,9180,10,1,Minivan,yes,18289,2,No,6,1,Highly Urban/ Urban
0,,0,46,0,13,83187,No,0,No,M,c_Bachelors,Manager,41,Private,13200,6,1,Minivan,no,4185,2,No,5,8,Highly Urban/ Urban
1,4148,0,36,3,16,30033,No,107743,Yes,F,d_High School,Blue Collar,32,Commercial,16310,10,1,SUV,no,0,0,Yes,0,12,Highly Urban/ Urban
1,1824,0,48,0,12,17224,No,106948,Yes,M,e_No_High School,Clerical,28,Commercial,9680,6,1,Pickup,yes,0,0,No,1,9,Highly Urban/ Urban
0,,2,42,3,18,63737,No,182220,Yes,F,e_No_High School,Clerical,17,Private,12070,8,1,SUV,no,0,0,No,0,5,Highly Rural/ Rural
0,,0,55,0,0,0,No,105646,No,F,d_High School,Home Maker,31,Private,1500,1,1,SUV,no,7447,3,No,5,,Highly Urban/ Urban
0,,0,58,0,13,151814,No,420602,No,F,a_PhD,Doctor,35,Private,11440,4,3,SUV,no,0,0,No,1,14,Highly Urban/ Urban
0,,0,46,0,6,85408,No,224054,Yes,M,b_Masters,Lawyer,24,Private,14640,6,1,Minivan,no,3916,3,No,2,12,Highly Urban/ Urban
0,,0,45,0,11,53556,No,167505,Yes,M,e_No_High School,Blue Collar,63,Commercial,19050,4,2,Van,yes,0,0,No,3,1,Highly Urban/ Urban
0,,0,31,1,10,26119,No,0,Yes,F,c_Bachelors,Student,47,Private,7210,4,1,SUV,no,0,0,No,0,8,Highly Urban/ Urban
0,,0,45,4,15,85727,No,256089,Yes,F,b_Masters,Manager,47,Private,17010,6,1,SUV,no,0,0,No,0,14,Highly Urban/ Urban
1,3334,0,44,0,9,61958,No,168222,Yes,M,d_High School,Blue Collar,56,Commercial,27120,1,2,Panel Truck,yes,642,2,No,0,10,Highly Urban/ Urban
1,3822,0,53,0,13,61486,No,0,No,M,c_Bachelors,Blue Collar,32,Commercial,24180,10,1,Panel Truck,yes,19709,3,Yes,0,10,Highly Urban/ Urban
1,3931,0,38,0,12,21119,No,136098,No,M,e_No_High School,Blue Collar,24,Commercial,12180,10,1,Pickup,no,3252,3,No,4,4,Highly Urban/ Urban
0,,0,59,0,14,43378,No,201957,Yes,F,e_No_High School,Blue Collar,31,Private,1500,6,1,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,37,1,14,25346,No,,Yes,F,e_No_High School,Blue Collar,36,Private,11790,7,1,SUV,no,31255,3,No,4,6,Highly Urban/ Urban
1,3257,0,46,0,9,,No,0,No,F,b_Masters,Lawyer,36,Private,11910,1,1,Sports Car,no,9868,1,No,0,18,Highly Urban/ Urban
1,6281,2,44,2,8,152292,Yes,0,No,M,b_Masters,Manager,42,Commercial,31380,10,3,Panel Truck,yes,0,0,No,1,19,Highly Urban/ Urban
0,,0,53,0,13,,No,185521,Yes,F,c_Bachelors,Professional,27,Private,14880,10,1,SUV,no,0,0,Yes,1,6,Highly Urban/ Urban
1,3559,0,32,1,12,13847,No,129852,Yes,F,d_High School,Clerical,44,Private,6080,6,1,SUV,no,2321,3,No,0,10,Highly Urban/ Urban
1,2318,0,58,0,11,70745,No,237422,No,M,c_Bachelors,Blue Collar,15,Commercial,16730,10,2,Van,yes,6864,3,No,4,15,Highly Urban/ Urban
0,,0,43,2,9,63644,Yes,174541,No,F,c_Bachelors,Manager,24,Private,16640,9,2,Sports Car,no,0,0,No,0,11,Highly Urban/ Urban
0,,1,38,2,15,40342,No,189439,Yes,F,c_Bachelors,Clerical,5,Private,9330,4,3,Sports Car,no,0,0,No,0,14,Highly Rural/ Rural
0,,0,48,0,13,78966,No,0,No,F,c_Bachelors,Professional,39,Private,21420,6,1,Sports Car,no,0,0,No,3,8,Highly Urban/ Urban
0,,0,54,0,8,37092,No,0,No,F,e_No_High School,Clerical,42,Private,13170,4,2,SUV,no,0,0,No,0,5,Highly Rural/ Rural
0,,0,51,0,7,133425,No,361561,Yes,F,a_PhD,Doctor,22,Private,19940,6,2,Minivan,no,4434,1,No,0,18,Highly Urban/ Urban
0,,0,46,0,12,43501,No,134977,Yes,M,d_High School,Professional,60,Private,16080,3,1,Minivan,no,0,0,No,2,1,Highly Rural/ Rural
1,4363,0,36,3,0,0,No,0,Yes,F,c_Bachelors,Student,58,Commercial,5100,1,1,SUV,no,0,0,No,3,10,Highly Urban/ Urban
0,,0,42,0,9,54178,No,176935,No,F,d_High School,Blue Collar,39,Commercial,5700,11,1,SUV,no,0,0,No,1,8,Highly Rural/ Rural
0,,0,44,1,17,9189,No,73828,Yes,F,e_No_High School,Clerical,33,Private,6820,9,3,SUV,no,0,0,No,2,6,Highly Urban/ Urban
1,8609,0,43,2,13,55274,No,220590,Yes,F,c_Bachelors,Blue Collar,24,Commercial,17740,3,2,SUV,no,4500,2,No,8,9,Highly Urban/ Urban
0,,0,50,0,0,0,No,0,No,F,d_High School,Student,47,Private,6520,1,4,SUV,no,0,0,Yes,2,1,Highly Rural/ Rural
0,,0,47,0,6,101231,No,0,No,F,a_PhD,Doctor,38,Private,16320,8,1,SUV,no,13518,1,No,4,11,Highly Urban/ Urban
1,5441,0,39,3,15,12854,Yes,0,No,F,e_No_High School,Student,25,Commercial,12800,11,4,SUV,no,2452,1,No,3,8,Highly Rural/ Rural
1,7531,0,41,0,3,85545,No,0,No,F,b_Masters,Lawyer,36,Private,6000,1,3,Sports Car,no,26003,2,Yes,4,21,Highly Urban/ Urban
0,,0,55,0,15,105178,No,313734,Yes,F,a_PhD,Doctor,25,Private,12020,4,2,Minivan,no,0,0,No,0,8,Highly Urban/ Urban
0,,0,49,0,12,46336,No,159199,Yes,F,e_No_High School,Clerical,12,Private,21590,1,3,Minivan,no,0,0,No,0,4,Highly Urban/ Urban
0,,0,49,0,10,45366,No,237044,Yes,M,d_High School,Clerical,32,Commercial,35510,1,3,Panel Truck,no,0,0,No,0,10,Highly Rural/ Rural
0,,0,35,0,12,43011,No,115957,Yes,F,b_Masters,Lawyer,30,Private,5800,1,1,SUV,no,5642,2,No,7,18,Highly Urban/ Urban
0,,2,45,2,8,14856,No,98109,Yes,F,e_No_High School,Home Maker,29,Private,9400,13,3,SUV,no,0,0,No,2,6,Highly Rural/ Rural
0,,0,56,0,10,229724,No,0,No,F,a_PhD,Manager,61,Commercial,42580,14,1,Panel Truck,no,0,0,No,2,23,Highly Urban/ Urban
0,,0,38,0,11,185867,No,502580,No,F,c_Bachelors,Professional,37,Private,22850,1,1,Pickup,no,0,0,No,0,,Highly Urban/ Urban
0,,0,39,0,14,57550,No,184666,Yes,M,b_Masters,Lawyer,54,Private,3200,1,1,Minivan,yes,1517,1,No,0,,Highly Urban/ Urban
0,,0,38,2,13,136645,Yes,0,No,F,b_Masters,Lawyer,56,Private,23710,1,1,Minivan,no,0,0,No,0,10,Highly Urban/ Urban
1,4433,0,48,0,12,34669,No,146134,Yes,M,d_High School,Clerical,42,Commercial,8630,1,1,Pickup,no,2499,3,No,1,1,Highly Urban/ Urban
0,,0,50,0,0,0,No,73210,Yes,F,b_Masters,Home Maker,27,Private,18080,4,1,SUV,no,0,0,No,0,18,Highly Urban/ Urban
1,5945,0,38,3,,10653,Yes,0,No,F,e_No_High School,Clerical,16,Private,14270,4,3,Sports Car,no,0,0,No,3,1,Highly Rural/ Rural
0,,0,37,0,12,85292,No,227344,Yes,M,c_Bachelors,Manager,32,Private,13730,1,2,Minivan,yes,0,0,No,0,9,Highly Urban/ Urban
0,,0,34,1,10,74356,No,233461,Yes,F,c_Bachelors,Manager,41,Private,1500,13,1,SUV,no,5926,2,No,8,13,Highly Urban/ Urban
0,,0,52,0,13,160405,No,0,No,M,b_Masters,Manager,8,Commercial,19170,1,3,Van,no,16951,5,No,3,11,Highly Urban/ Urban
0,,0,48,0,13,91507,No,254903,Yes,F,c_Bachelors,Professional,45,Private,13980,7,1,Sports Car,no,0,0,No,0,12,Highly Rural/ Rural
0,,0,54,0,9,5340,No,0,No,F,c_Bachelors,Home Maker,19,Private,2030,4,1,Sports Car,no,0,0,No,0,12,Highly Rural/ Rural
1,4226,0,39,0,0,0,No,0,Yes,F,d_High School,Student,55,Commercial,5400,5,1,Sports Car,no,27973,3,Yes,6,8,Highly Urban/ Urban
0,,0,30,2,12,78213,No,245925,Yes,F,e_No_High School,Blue Collar,57,Private,17630,10,1,SUV,no,0,0,No,3,,Highly Rural/ Rural
0,,0,46,0,8,132767,No,348409,Yes,M,b_Masters,,20,Commercial,23910,13,1,Panel Truck,yes,0,0,No,1,9,Highly Urban/ Urban
0,,0,40,1,13,20676,No,161481,Yes,M,e_No_High School,Clerical,5,Private,7570,7,1,Pickup,yes,0,0,No,3,4,Highly Urban/ Urban
1,2440,0,47,0,11,28808,No,0,No,M,d_High School,Student,40,Commercial,11840,1,3,Pickup,yes,1092,1,No,2,,Highly Urban/ Urban
0,,0,44,4,16,58069,No,190282,Yes,M,e_No_High School,Blue Collar,14,Private,5900,1,2,Minivan,yes,0,0,No,3,1,Highly Urban/ Urban
0,,0,42,0,12,50519,No,134578,Yes,F,c_Bachelors,Clerical,44,Private,18490,7,2,Minivan,no,3590,3,No,2,11,Highly Urban/ Urban
0,,0,59,2,18,137183,No,374393,Yes,M,b_Masters,,5,Commercial,40580,13,3,Panel Truck,no,0,0,No,1,10,Highly Urban/ Urban
1,2891,0,58,2,12,146202,No,473366,Yes,M,c_Bachelors,Professional,22,Private,10320,6,2,Pickup,yes,4716,1,No,0,12,Highly Urban/ Urban
0,,0,48,0,14,115126,No,271839,Yes,F,b_Masters,Lawyer,38,Private,30600,7,1,SUV,no,0,0,Yes,0,19,Highly Urban/ Urban
1,5423,0,35,3,9,63364,Yes,0,No,M,b_Masters,Professional,69,Commercial,23330,1,2,Panel Truck,yes,0,0,No,0,16,Highly Urban/ Urban
0,,1,44,3,9,4701,No,0,Yes,F,d_High School,Student,12,Private,5900,1,1,Sports Car,no,0,0,No,4,11,Highly Rural/ Rural
0,,0,29,4,0,0,Yes,0,No,F,e_No_High School,Student,24,Private,7180,7,1,SUV,no,1855,1,No,3,7,Highly Urban/ Urban
0,,0,61,0,11,75912,No,274531,Yes,M,a_PhD,Manager,6,Private,16900,1,1,Sports Car,yes,0,0,No,0,14,Highly Urban/ Urban
0,,0,44,2,13,38544,No,186304,Yes,F,d_High School,Blue Collar,25,Private,17120,10,2,SUV,no,0,0,No,0,,Highly Rural/ Rural
0,,0,48,0,12,107503,No,353815,Yes,F,b_Masters,Lawyer,24,Private,28270,4,1,SUV,no,0,0,No,0,17,Highly Urban/ Urban
0,,0,53,0,10,53261,No,213913,Yes,M,b_Masters,Professional,19,Private,1500,1,1,Minivan,no,0,0,No,0,13,Highly Urban/ Urban
0,,0,62,0,12,69331,No,276064,Yes,F,a_PhD,Lawyer,43,Private,26360,17,1,Sports Car,no,5837,3,No,0,19,Highly Urban/ Urban
0,,0,57,0,5,123051,No,377108,Yes,F,e_No_High School,Blue Collar,32,Private,7200,1,2,SUV,no,0,0,No,1,1,Highly Rural/ Rural
0,,0,47,0,12,80577,No,0,No,M,b_Masters,Lawyer,34,Private,13610,11,2,Minivan,no,0,0,No,3,12,Highly Urban/ Urban
1,4373,0,58,0,8,77297,No,280067,No,M,c_Bachelors,Blue Collar,5,Commercial,7300,4,1,Pickup,no,3075,4,No,5,1,Highly Urban/ Urban
0,,0,50,0,11,54344,No,0,No,M,c_Bachelors,Manager,50,Private,1500,1,1,Minivan,yes,3850,1,No,1,10,Highly Urban/ Urban
0,,0,64,0,13,93064,No,271134,Yes,M,a_PhD,Doctor,32,Private,18710,11,1,SUV,yes,5757,2,No,0,17,Highly Urban/ Urban
0,,1,39,1,12,70673,No,223484,Yes,M,d_High School,Blue Collar,55,Commercial,17900,1,2,Van,no,0,0,No,0,9,Highly Rural/ Rural
0,,0,44,2,14,182620,No,470025,Yes,F,a_PhD,Doctor,24,Private,14670,10,2,SUV,no,0,0,No,2,18,Highly Urban/ Urban
0,,2,43,4,0,0,No,98245,Yes,F,d_High School,Home Maker,39,Private,14000,6,2,SUV,no,0,0,No,2,1,Highly Rural/ Rural
0,,2,37,3,9,41786,No,168932,Yes,M,c_Bachelors,Blue Collar,5,Private,26320,16,1,Minivan,yes,0,0,Yes,0,8,Highly Urban/ Urban
1,531,0,52,0,15,47042,No,191400,No,M,d_High School,Blue Collar,15,Commercial,18070,6,2,Van,yes,0,0,Yes,3,9,Highly Urban/ Urban
0,,0,40,0,11,44803,No,0,No,F,b_Masters,Lawyer,42,Private,24320,3,1,SUV,no,3285,4,No,0,1,Highly Urban/ Urban
1,1650,1,37,2,0,0,Yes,0,No,F,e_No_High School,Student,18,Private,1500,3,2,SUV,no,0,0,No,3,1,Highly Urban/ Urban
1,3660,0,37,0,0,,No,73890,Yes,F,c_Bachelors,Student,48,Commercial,12850,7,1,SUV,no,0,0,No,3,6,Highly Urban/ Urban
0,,0,53,0,14,97958,No,242606,Yes,F,a_PhD,Doctor,35,Private,30730,10,3,Minivan,no,0,0,No,1,11,Highly Urban/ Urban
0,,0,43,2,11,90334,Yes,268229,No,F,b_Masters,Professional,49,Private,15350,13,2,SUV,no,3308,1,No,2,13,Highly Urban/ Urban
1,18955,0,45,2,12,51113,Yes,204071,No,M,c_Bachelors,Clerical,68,Commercial,11110,1,1,Pickup,yes,16558,1,Yes,0,13,Highly Urban/ Urban
0,,2,46,0,9,19139,No,123576,Yes,M,e_No_High School,Clerical,27,Private,17200,4,3,Minivan,no,0,0,Yes,1,,Highly Rural/ Rural
1,47520,0,49,0,12,105277,No,294480,Yes,F,c_Bachelors,Professional,30,Private,38000,10,3,Van,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,46,0,5,17991,No,,No,F,e_No_High School,Student,61,Private,17280,1,2,Minivan,no,0,0,No,0,4,Highly Rural/ Rural
0,,0,46,0,8,,No,380430,Yes,F,b_Masters,Lawyer,49,Private,24520,6,1,Sports Car,no,0,0,No,1,15,Highly Urban/ Urban
0,,0,50,0,12,36622,No,154253,No,M,c_Bachelors,Manager,25,Private,22210,4,1,Minivan,no,0,0,No,0,8,Highly Urban/ Urban
0,,0,31,2,12,18903,No,93797,Yes,F,e_No_High School,Clerical,48,Private,18060,1,2,SUV,no,0,0,No,4,7,Highly Urban/ Urban
0,,0,32,0,,92192,No,0,No,M,a_PhD,,15,Commercial,18160,10,3,Van,yes,5432,5,No,4,17,Highly Urban/ Urban
0,,1,38,2,6,21073,Yes,91827,No,F,e_No_High School,Clerical,34,Commercial,17570,1,1,Pickup,no,4657,1,No,0,1,Highly Urban/ Urban
0,,0,41,0,9,25982,No,156820,No,F,d_High School,Clerical,5,Private,8710,1,3,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,,1,59,1,17,55165,No,225948,Yes,F,c_Bachelors,Professional,34,Private,14050,1,2,SUV,no,0,0,No,0,10,Highly Rural/ Rural
0,,0,28,1,10,16045,Yes,0,No,M,e_No_High School,Clerical,42,Private,1590,4,2,Minivan,yes,0,0,No,1,5,Highly Rural/ Rural
0,,0,52,0,13,108078,No,316513,Yes,F,d_High School,Blue Collar,40,Commercial,8740,4,1,Sports Car,no,0,0,No,0,1,Highly Rural/ Rural
0,,1,37,2,13,48377,No,159858,Yes,F,d_High School,Blue Collar,13,Private,10040,6,1,SUV,no,0,0,No,1,7,Highly Rural/ Rural
1,21823,0,38,0,10,75432,No,0,No,F,c_Bachelors,Manager,51,Private,16260,1,2,SUV,no,8035,3,No,0,13,Highly Urban/ Urban
0,,0,45,0,14,116603,No,339740,Yes,F,b_Masters,Manager,37,Private,23860,1,1,Minivan,no,0,0,Yes,0,14,Highly Urban/ Urban
0,,0,48,0,,84426,No,,Yes,M,c_Bachelors,Blue Collar,40,Commercial,14740,4,3,Minivan,no,2878,2,No,4,10,Highly Urban/ Urban
1,26312,0,25,1,12,83329,Yes,235165,No,F,c_Bachelors,Blue Collar,17,Commercial,5120,1,2,SUV,no,4336,2,No,0,8,Highly Urban/ Urban
0,,1,45,3,15,20765,No,0,Yes,F,e_No_High School,Student,35,Private,15250,10,1,SUV,no,0,0,No,1,8,Highly Urban/ Urban
0,,0,44,0,11,32812,No,,Yes,M,e_No_High School,Blue Collar,39,Private,9180,1,2,Pickup,yes,0,0,No,0,5,Highly Urban/ Urban
0,,0,49,0,0,0,No,0,Yes,F,c_Bachelors,Student,31,Private,10930,11,1,SUV,no,0,0,No,0,16,Highly Rural/ Rural
1,5061,1,42,3,11,99269,Yes,306012,No,M,c_Bachelors,Professional,34,Commercial,25910,7,1,Panel Truck,yes,45894,2,Yes,1,10,Highly Urban/ Urban
1,1499,0,37,0,13,,No,143167,Yes,F,d_High School,Clerical,36,Private,7550,6,3,SUV,no,0,0,Yes,0,1,Highly Urban/ Urban
0,,0,46,0,10,123289,No,,Yes,M,a_PhD,,24,Commercial,18430,5,1,Van,no,0,0,No,0,12,Highly Urban/ Urban
0,,0,46,0,15,181918,No,411687,Yes,F,a_PhD,Doctor,42,Private,28030,4,2,Minivan,no,0,0,No,0,16,Highly Urban/ Urban
0,,0,52,0,15,74468,No,,Yes,F,b_Masters,Manager,20,Private,8950,7,2,Sports Car,no,0,0,No,0,16,Highly Urban/ Urban
0,,0,54,0,,74857,No,236453,Yes,M,c_Bachelors,Manager,38,Private,14390,7,2,Minivan,no,0,0,No,0,11,Highly Urban/ Urban
1,1804,0,38,2,8,47366,Yes,0,No,F,d_High School,Blue Collar,66,Commercial,6240,1,1,SUV,no,0,0,No,1,6,Highly Urban/ Urban
0,,0,41,1,0,0,No,65804,Yes,F,e_No_High School,Home Maker,31,Private,5600,1,1,SUV,no,7792,3,No,2,1,Highly Urban/ Urban
0,,0,42,0,8,52463,No,,Yes,M,d_High School,Blue Collar,18,Commercial,34890,8,1,Panel Truck,no,9058,2,No,5,11,Highly Urban/ Urban
1,4274,2,40,2,15,40015,Yes,145021,No,M,d_High School,Blue Collar,15,Commercial,25120,1,2,Panel Truck,no,0,0,No,2,1,Highly Urban/ Urban
0,,0,46,0,11,52543,No,219675,Yes,M,d_High School,Manager,33,Commercial,18450,4,1,Van,no,5393,1,No,0,1,Highly Urban/ Urban
0,,0,66,0,13,45790,No,213595,Yes,F,c_Bachelors,Home Maker,15,Commercial,25090,10,1,Pickup,no,0,0,No,0,15,Highly Rural/ Rural
0,,0,35,3,12,43492,Yes,,No,M,d_High School,Clerical,37,Private,18780,1,1,Van,no,5437,2,No,4,1,Highly Rural/ Rural
0,,0,41,0,10,185205,No,480262,No,M,c_Bachelors,Blue Collar,47,Commercial,5600,12,1,Pickup,yes,0,0,No,0,12,Highly Rural/ Rural
0,,0,44,0,11,108412,No,0,No,M,a_PhD,Doctor,47,Private,1500,1,2,Minivan,no,7859,1,No,0,18,Highly Urban/ Urban
1,3613,0,46,0,10,45626,No,183557,Yes,F,d_High School,Blue Collar,30,Private,14550,4,2,SUV,no,4758,2,No,0,1,Highly Urban/ Urban
0,,0,62,0,14,,No,215950,Yes,M,e_No_High School,Blue Collar,48,Private,12290,1,2,SUV,yes,0,0,No,0,7,Highly Rural/ Rural
0,,0,40,0,7,38589,No,130713,No,M,d_High School,Blue Collar,17,Commercial,30570,6,2,Panel Truck,yes,1000,1,No,3,1,Highly Urban/ Urban
0,,0,42,0,11,106538,No,0,No,F,a_PhD,Home Maker,57,Private,27470,4,1,Minivan,no,0,0,No,0,,Highly Rural/ Rural
1,3549,2,40,2,11,63913,Yes,0,No,M,d_High School,Blue Collar,5,Commercial,5500,13,3,Pickup,yes,1896,1,No,1,1,Highly Urban/ Urban
0,,0,45,0,13,103272,No,318758,Yes,F,b_Masters,Lawyer,37,Private,16330,6,1,Minivan,no,633,1,No,0,16,Highly Urban/ Urban
0,,0,41,2,14,,Yes,132681,No,F,e_No_High School,Clerical,30,Private,21650,1,1,SUV,no,8756,1,No,5,1,Highly Urban/ Urban
0,,0,41,1,12,141776,No,352314,Yes,M,a_PhD,,62,Commercial,22220,4,2,Van,no,0,0,No,0,11,Highly Rural/ Rural
