,TARGET_CLM_FLAG,TARGET_CLM_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,NPOLICY,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,y_EDU_4,y_EDU_3,y_EDU_2,y_EDU_1,z_PARENT1_Yes,z_MSTATUS_Yes,z_SEX_M,z_CAR_USE_Private,z_CAR_TYPE_Panel Truck,z_CAR_TYPE_Pickup,z_CAR_TYPE_SUV,z_CAR_TYPE_Sports Car,z_CAR_TYPE_Van,z_RED_CAR_yes,z_REVOKED_Yes,z_URBANICITY_Highly Urban/ Urban,z_IMP_JOB_Clerical,z_IMP_JOB_Doctor,z_IMP_JOB_Home Maker,z_IMP_JOB_Lawyer,z_IMP_JOB_MISSING,z_IMP_JOB_Manager,z_IMP_JOB_Professional,z_IMP_JOB_Student,M_AGE,IMP_AGE,M_YOJ,IMP_YOJ,M_INCOME,IMP_INCOME,M_HOME_VAL,IMP_HOME_VAL,M_CAR_AGE,IMP_CAR_AGE
946,0,,0,43.0,2,15.0,204282.0,5,16330,6,1,1389,2,5,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43.0,0,15.0,0,64065.0,0,204282.0,0,1.0
947,0,,0,51.0,0,11.0,239699.0,50,6600,1,1,0,0,2,10.0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.0,0,11.0,0,69554.0,0,239699.0,0,10.0
948,0,,0,50.0,0,11.0,0.0,5,29550,10,2,0,0,1,11.0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,50.0,0,11.0,0,134152.0,0,0.0,0,11.0
949,0,,0,48.0,0,14.0,245463.0,33,9970,10,1,0,0,0,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,48.0,0,14.0,0,69643.0,0,245463.0,0,1.0
950,0,,1,52.0,1,,184637.0,44,30160,6,1,0,0,3,10.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.0,1,11.0,0,46464.0,0,184637.0,0,10.0
951,1,13773.0,2,40.0,3,12.0,284313.0,37,23450,17,1,0,0,2,1.0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40.0,0,12.0,0,91497.0,0,284313.0,0,1.0
952,0,,0,59.0,0,0.0,0.0,42,30430,6,1,1511,1,0,9.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,59.0,0,0.0,0,0.0,0,0.0,0,9.0
953,0,,0,48.0,0,8.0,,43,7090,6,2,28456,3,4,1.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,48.0,0,8.0,0,37095.0,1,160661.0,0,1.0
954,0,,0,58.0,0,8.0,270550.0,34,42010,4,1,6138,1,8,8.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,58.0,0,8.0,0,77886.0,0,270550.0,0,8.0
955,0,,0,39.0,0,9.0,118758.0,67,4390,6,2,0,0,3,8.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.0,0,9.0,1,53694.0,0,118758.0,0,8.0
956,0,,0,43.0,0,13.0,0.0,28,9330,6,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.0,0,13.0,0,35293.0,0,0.0,0,1.0
957,1,5928.0,0,35.0,3,15.0,0.0,68,5000,10,1,3349,1,6,13.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35.0,0,15.0,0,109104.0,0,0.0,0,13.0
958,0,,0,30.0,0,11.0,403714.0,38,29470,1,1,4683,2,0,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30.0,0,11.0,0,175172.0,0,403714.0,0,1.0
959,0,,0,34.0,4,8.0,0.0,42,17870,3,1,0,0,0,16.0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,34.0,0,8.0,0,129682.0,0,0.0,0,16.0
960,0,,0,47.0,0,13.0,397028.0,39,17670,10,2,0,0,0,14.0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,47.0,0,13.0,0,152054.0,0,397028.0,0,14.0
961,1,781.0,1,38.0,3,13.0,112596.0,33,4310,10,1,30254,3,0,8.0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,38.0,0,13.0,0,28065.0,0,112596.0,0,8.0
962,0,,0,54.0,0,9.0,301004.0,42,33700,7,2,5172,1,6,10.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,54.0,0,9.0,0,94995.0,0,301004.0,0,10.0
963,0,,0,36.0,3,13.0,,38,29850,1,1,0,0,0,10.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36.0,0,13.0,0,61472.0,1,160661.0,0,10.0
964,0,,0,47.0,0,13.0,300480.0,37,25240,7,3,6035,3,6,,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,47.0,0,13.0,0,109533.0,0,300480.0,1,8.0
965,0,,0,35.0,3,4.0,309305.0,34,19700,1,2,0,0,1,19.0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35.0,0,4.0,0,112952.0,0,309305.0,0,19.0
966,0,,1,44.0,3,0.0,0.0,57,7900,6,1,0,0,1,11.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,44.0,0,0.0,0,0.0,0,0.0,0,11.0
967,1,4984.0,0,58.0,0,12.0,112850.0,55,11560,1,1,5238,1,1,7.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.0,0,12.0,0,42607.0,0,112850.0,0,7.0
968,1,1592.0,0,46.0,0,13.0,224700.0,31,13340,10,1,3990,2,0,9.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46.0,0,13.0,0,72383.0,0,224700.0,0,9.0
969,0,,0,46.0,0,6.0,0.0,5,23090,4,1,0,0,1,4.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,46.0,0,6.0,0,83277.0,0,0.0,0,4.0
970,0,,0,39.0,1,10.0,108663.0,57,7730,1,2,0,0,0,,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,39.0,0,10.0,0,34237.0,0,108663.0,1,8.0
971,0,,0,45.0,2,12.0,210631.0,21,12490,1,1,0,0,0,10.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45.0,0,12.0,0,64867.0,0,210631.0,0,10.0
972,0,,2,45.0,2,14.0,319026.0,44,19250,1,1,7704,4,0,9.0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45.0,0,14.0,0,121880.0,0,319026.0,0,9.0
973,0,,0,46.0,0,13.0,168933.0,34,12360,5,1,0,0,0,11.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.0,0,13.0,1,30799.0,0,168933.0,0,11.0
974,0,,0,52.0,0,11.0,0.0,53,15360,6,1,0,0,2,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0,11.0,0,86563.0,0,0.0,0,9.0
975,0,,0,40.0,0,12.0,0.0,21,19520,4,2,0,0,2,19.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,40.0,0,12.0,0,306277.0,0,0.0,0,19.0
976,0,,0,45.0,2,13.0,0.0,12,19350,10,2,0,0,0,10.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45.0,0,13.0,0,29754.0,0,0.0,0,10.0
977,1,2615.0,0,47.0,0,14.0,,36,10280,6,1,20372,3,3,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,47.0,0,14.0,0,40777.0,1,160661.0,0,1.0
978,1,6663.0,0,46.0,0,14.0,180887.0,49,10880,3,1,28621,2,2,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,46.0,0,14.0,0,48284.0,0,180887.0,0,1.0
979,0,,0,37.0,0,12.0,,30,20830,4,2,0,0,1,11.0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,37.0,0,12.0,0,156346.0,1,160661.0,0,11.0
980,0,,0,42.0,0,10.0,0.0,34,13910,6,2,0,0,1,10.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,42.0,0,10.0,0,149897.0,0,0.0,0,10.0
981,0,,0,56.0,0,13.0,254408.0,51,22500,1,2,0,0,1,10.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,13.0,0,102385.0,0,254408.0,0,10.0
982,0,,1,42.0,4,17.0,252845.0,17,24350,6,1,0,0,0,1.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,17.0,0,82170.0,0,252845.0,0,1.0
983,0,,0,42.0,0,2.0,160862.0,38,27420,13,4,32610,1,0,6.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,42.0,0,2.0,0,34072.0,0,160862.0,0,6.0
984,0,,0,33.0,3,7.0,126382.0,19,7090,6,2,0,0,0,5.0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,33.0,0,7.0,0,22899.0,0,126382.0,0,5.0
985,0,,0,32.0,1,12.0,0.0,59,11810,10,2,0,0,0,8.0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,32.0,0,12.0,1,53694.0,0,0.0,0,8.0
986,0,,0,45.0,0,14.0,,7,8560,10,2,0,0,3,16.0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,45.0,0,14.0,0,238874.0,1,160661.0,0,16.0
987,0,,0,53.0,0,16.0,262538.0,5,30810,1,3,0,0,0,,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.0,0,16.0,0,90526.0,0,262538.0,1,8.0
988,1,5297.0,0,35.0,2,0.0,59496.0,21,5000,6,1,4477,1,0,13.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,35.0,0,0.0,0,0.0,0,59496.0,0,13.0
989,0,,0,60.0,0,14.0,,35,20470,10,3,0,0,0,10.0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,60.0,0,14.0,1,71230.0,1,160661.0,0,10.0
990,0,,0,49.0,0,0.0,0.0,5,10810,4,1,3461,2,5,10.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49.0,0,0.0,1,360.0,0,0.0,0,10.0
991,0,,0,53.0,0,17.0,344629.0,43,6800,1,1,0,0,2,16.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,53.0,0,17.0,1,78589.0,0,344629.0,0,16.0
992,0,,0,67.0,0,15.0,0.0,41,1500,1,3,0,0,2,1.0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,67.0,0,15.0,0,2558.0,0,0.0,0,1.0
993,0,,0,42.0,1,13.0,136461.0,18,12850,6,1,3742,3,4,,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42.0,0,13.0,0,15881.0,0,136461.0,1,8.0
994,1,5250.0,0,52.0,0,9.0,247728.0,11,26010,7,2,0,0,0,7.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,52.0,0,9.0,0,87455.0,0,247728.0,0,7.0
995,1,2380.0,0,47.0,0,0.0,0.0,30,6200,1,2,0,0,2,9.0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,47.0,0,0.0,0,0.0,0,0.0,0,9.0
996,0,,0,49.0,0,12.0,0.0,28,12440,6,2,0,0,3,19.0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,49.0,0,12.0,0,70688.0,0,0.0,0,19.0
997,0,,0,40.0,1,13.0,0.0,6,23140,10,2,0,0,0,7.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40.0,0,13.0,0,79715.0,0,0.0,0,7.0
998,1,3350.0,0,42.0,0,8.0,172461.0,38,22960,6,2,6597,2,3,1.0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,42.0,0,8.0,0,52292.0,0,172461.0,0,1.0
999,1,2660.0,0,43.0,2,16.0,203678.0,24,16400,6,2,0,0,0,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,43.0,0,16.0,0,58158.0,0,203678.0,0,1.0
1000,0,,0,47.0,0,11.0,218705.0,59,12710,1,1,5468,2,3,15.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.0,0,11.0,0,65136.0,0,218705.0,0,15.0
1001,0,,0,54.0,0,13.0,0.0,44,14130,7,1,39793,2,5,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,54.0,0,13.0,0,72289.0,0,0.0,0,1.0
1002,0,,0,48.0,0,8.0,191476.0,32,9820,7,4,0,0,1,10.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,48.0,0,8.0,0,47288.0,0,191476.0,0,10.0
1003,0,,0,48.0,0,10.0,196320.0,10,17030,13,5,0,0,0,1.0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,48.0,0,10.0,0,49602.0,0,196320.0,0,1.0
1004,0,,0,54.0,0,13.0,305391.0,18,1500,4,1,0,0,0,1.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,54.0,0,13.0,1,78589.0,0,305391.0,0,1.0
1005,0,,0,39.0,0,12.0,219185.0,41,12100,13,3,0,0,2,9.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,0,12.0,0,66962.0,0,219185.0,0,9.0
1006,0,,0,31.0,1,10.0,159142.0,33,14330,6,1,5896,1,3,7.0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,31.0,0,10.0,0,52714.0,0,159142.0,0,7.0
1007,0,,0,38.0,2,14.0,201418.0,7,5300,6,2,2307,2,3,7.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,38.0,0,14.0,0,54064.0,0,201418.0,0,7.0
1008,0,,0,46.0,0,13.0,0.0,17,8780,6,2,0,0,2,6.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46.0,0,13.0,0,57323.0,0,0.0,0,6.0
1009,0,,0,35.0,2,12.0,180846.0,54,6870,1,1,0,0,0,1.0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,35.0,0,12.0,0,26372.0,0,180846.0,0,1.0
1010,0,,0,46.0,0,13.0,0.0,18,10610,1,1,37157,2,0,13.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,46.0,0,13.0,0,45100.0,0,0.0,0,13.0
1011,1,4059.0,0,46.0,0,5.0,0.0,25,27540,1,1,21880,2,3,8.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,46.0,0,5.0,0,136371.0,0,0.0,0,8.0
1012,0,,0,40.0,0,10.0,229055.0,36,5500,10,1,6803,2,6,10.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,40.0,0,10.0,0,78914.0,0,229055.0,0,10.0
1013,0,,2,45.0,2,12.0,186606.0,31,11000,4,1,0,0,1,10.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,45.0,0,12.0,0,49979.0,0,186606.0,0,10.0
1014,0,,2,39.0,2,7.0,186000.0,32,18960,13,2,3182,1,2,15.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,39.0,0,7.0,0,59402.0,0,186000.0,0,15.0
1015,0,,0,51.0,0,,0.0,34,21890,1,2,9811,2,3,1.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51.0,1,11.0,0,100919.0,0,0.0,0,1.0
1016,0,,1,39.0,2,,0.0,13,5400,6,3,5055,3,0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,1,11.0,0,5645.0,0,0.0,0,1.0
1017,1,3642.0,1,45.0,2,8.0,198108.0,17,19880,1,1,0,0,0,13.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,45.0,0,8.0,0,48819.0,0,198108.0,0,13.0
1018,1,4580.0,0,37.0,1,0.0,0.0,50,9270,9,4,0,0,0,10.0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,37.0,0,0.0,0,0.0,0,0.0,0,10.0
1019,1,6195.0,0,45.0,2,4.0,0.0,34,6100,1,2,5771,1,5,1.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,45.0,0,4.0,0,25032.0,0,0.0,0,1.0
1020,0,,0,53.0,0,12.0,272686.0,70,13430,9,2,0,0,0,11.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,53.0,0,12.0,0,74061.0,0,272686.0,0,11.0
1021,1,4277.0,0,31.0,3,14.0,117229.0,58,14030,3,3,0,0,0,5.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.0,0,14.0,0,26112.0,0,117229.0,0,5.0
1022,0,,0,39.0,0,12.0,233181.0,6,9800,7,2,0,0,0,10.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,39.0,0,12.0,1,78589.0,0,233181.0,0,10.0
1023,0,,0,31.0,1,8.0,115939.0,24,23010,7,2,0,0,0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31.0,0,8.0,1,30799.0,0,115939.0,0,1.0
1024,0,,0,40.0,0,9.0,186066.0,28,18770,10,3,0,0,0,13.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40.0,0,9.0,0,49182.0,0,186066.0,0,13.0
1025,0,,0,46.0,0,12.0,226928.0,34,27630,4,2,6149,3,4,10.0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46.0,0,12.0,0,67381.0,0,226928.0,0,10.0
1026,0,,0,39.0,0,10.0,,26,26470,6,2,0,0,0,8.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,0,10.0,0,77195.0,1,160661.0,0,8.0
1027,1,3968.0,2,57.0,3,15.0,329334.0,37,11760,3,1,11528,4,7,16.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57.0,0,15.0,0,106465.0,0,329334.0,0,16.0
1028,0,,0,54.0,0,11.0,153917.0,5,7450,12,3,0,0,0,8.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54.0,0,11.0,1,776.0,0,153917.0,0,8.0
1029,0,,0,45.0,0,11.0,259295.0,56,19420,1,1,0,0,0,8.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.0,0,11.0,0,67095.0,0,259295.0,0,8.0
1030,0,,0,48.0,0,13.0,287237.0,27,15950,9,1,0,0,0,21.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,48.0,0,13.0,0,96479.0,0,287237.0,0,21.0
1031,1,34992.0,2,43.0,3,13.0,356585.0,49,28200,1,1,6013,2,0,8.0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,43.0,0,13.0,1,109953.0,0,356585.0,0,8.0
1032,1,1357.0,1,39.0,3,14.0,224123.0,87,14580,1,2,4648,3,3,7.0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39.0,0,14.0,0,71309.0,0,224123.0,0,7.0
1033,1,4506.0,0,45.0,3,17.0,203037.0,51,19680,3,1,6279,1,2,16.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,45.0,0,17.0,0,35457.0,0,203037.0,0,16.0
1034,0,,0,47.0,0,10.0,0.0,22,13240,1,5,0,0,2,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0,10.0,0,70440.0,0,0.0,0,11.0
1035,0,,0,55.0,0,9.0,0.0,51,18290,6,1,5493,3,5,11.0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,55.0,0,9.0,0,70628.0,0,0.0,0,11.0
1036,0,,0,49.0,0,15.0,333896.0,5,19160,13,1,0,0,0,5.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,49.0,0,15.0,0,127613.0,0,333896.0,0,5.0
1037,0,,2,41.0,2,10.0,220786.0,52,35960,13,5,0,0,3,12.0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,41.0,0,10.0,0,62840.0,0,220786.0,0,12.0
1038,0,,0,55.0,0,18.0,255967.0,49,11550,1,2,0,0,0,1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,18.0,0,49627.0,0,255967.0,0,1.0
1039,0,,0,53.0,0,14.0,166651.0,53,18180,4,2,1064,2,0,1.0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,53.0,0,14.0,0,26840.0,0,166651.0,0,1.0
1040,0,,0,50.0,0,15.0,341701.0,42,6500,10,1,23429,3,4,9.0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,50.0,0,15.0,0,116524.0,0,341701.0,0,9.0
1041,0,,0,46.0,0,12.0,498559.0,21,37960,11,1,7327,1,0,16.0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,46.0,0,12.0,0,214653.0,0,498559.0,0,16.0
1042,1,5625.0,0,43.0,2,12.0,227476.0,46,19610,7,1,4704,3,1,11.0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,43.0,0,12.0,1,53694.0,0,227476.0,0,11.0
1043,0,,0,60.0,0,14.0,310049.0,34,22300,4,1,4634,2,0,13.0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,60.0,0,14.0,0,105173.0,0,310049.0,0,13.0
1044,0,,0,32.0,2,0.0,86502.0,39,4700,7,2,0,0,0,6.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,0,0.0,1,776.0,0,86502.0,0,6.0
1045,0,,1,58.0,1,14.0,290988.0,37,16060,4,1,0,0,1,9.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,58.0,0,14.0,0,87644.0,0,290988.0,0,9.0
1046,0,,0,44.0,1,10.0,0.0,47,12910,1,1,0,0,0,10.0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0,0,10.0,0,70103.0,0,0.0,0,10.0
1047,0,,0,51.0,0,13.0,258855.0,58,17320,1,1,0,0,2,11.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51.0,0,13.0,0,107209.0,0,258855.0,0,11.0
1048,0,,0,46.0,0,9.0,295080.0,42,6100,7,1,0,0,0,13.0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,46.0,0,9.0,0,116602.0,0,295080.0,0,13.0
1049,1,3388.0,1,41.0,1,11.0,212477.0,41,5600,1,1,37404,2,0,11.0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,41.0,0,11.0,0,63989.0,0,212477.0,0,11.0
1050,0,,0,42.0,0,12.0,351394.0,51,15930,1,2,0,0,0,17.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42.0,0,12.0,0,102313.0,0,351394.0,0,17.0
1051,1,520.0,0,32.0,2,11.0,197120.0,23,8620,1,1,0,0,4,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,11.0,0,59905.0,0,197120.0,0,1.0
1052,0,,0,50.0,0,10.0,241690.0,5,20210,3,1,13118,1,4,19.0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,50.0,0,10.0,0,77950.0,0,241690.0,0,19.0
1053,0,,0,47.0,0,13.0,405257.0,42,21580,6,1,0,0,0,14.0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,47.0,0,13.0,0,153802.0,0,405257.0,0,14.0
1054,1,9776.0,0,25.0,1,9.0,,44,20630,1,3,7767,2,8,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,0,9.0,0,51544.0,1,160661.0,0,1.0
1055,0,,0,51.0,0,12.0,120377.0,5,11180,10,1,0,0,0,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.0,0,12.0,0,3673.0,0,120377.0,0,1.0
